Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
19614;11500153415;Research Journal of Botany (discontinued);18164919, 21520461;0,148;Q4;2019;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4); Forestry (Q4); Plant Science (Q4)"
19615;21100199339;Romanian Journal of Diabetes, Nutrition and Metabolic Diseases;15838609;0,148;Q4;2019;"Endocrinology, Diabetes and Metabolism (Q4); Internal Medicine (Q4)"
19616;7200153150;Semergen;15788865, 11383593;0,148;Q3;2019;"Family Practice (Q3); Public Health, Environmental and Occupational Health (Q4)"
19617;19700187605;South Asian Diaspora;19438184, 19438192;0,148;Q2;2019;"Cultural Studies (Q2); Anthropology (Q3); Sociology and Political Science (Q3)"
19618;24844;Studies in Philology;393738;0,148;Q1;2019;"Literature and Literary Theory (Q1); Linguistics and Language (Q2)"
19619;14000155884;Taiwan Journal of Linguistics;17294649, 19942559;0,148;Q2;2019;Linguistics and Language (Q2)
19620;31440;Turk hijiyen ve deneysel biyoloji dergisi. Turkish bulletin of hygiene and experimental biology;13082523, 03779777;0,148;Q4;2019;"Infectious Diseases (Q4); Microbiology (medical) (Q4); Public Health, Environmental and Occupational Health (Q4)"
19621;21100902608;Turkish Journal of Computer and Mathematics Education (discontinued);13094653;0,148;Q4;2019;"Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Education (Q4); Mathematics (miscellaneous) (Q4)"
19622;4500151536;USDA Forest Service - Research Note PNW-RN;8877262;0,148;Q4;2019;"Ecology (Q4); Forestry (Q4); Plant Science (Q4)"
19623;21100198009;US Endocrinology;17583918, 17583926;0,148;Q4;2019;Endocrinology, Diabetes and Metabolism (Q4)
19624;16400154718;Yearbook for Traditional Music;7401558;0,148;Q2;2019;Music (Q2)
19625;19700188396;Zhonghua er bi yan hou tou jing wai ke za zhi = Chinese journal of otorhinolaryngology head and neck surgery;16730860;0,148;Q4;2019;Medicine (miscellaneous) (Q4)
19626;22661;Actualite Chimique;01519093, 21052409;0,147;Q4;2019;Chemistry (miscellaneous) (Q4)
19627;19700201506;AIJ Journal of Technology and Design;18818188, 13419463;0,147;Q2;2019;"Architecture (Q2); Building and Construction (Q4)"
19628;21100199784;Annals of the University of Craiova, Mathematics and Computer Science Series;22469958, 12236934;0,147;Q4;2019;"Computer Science Applications (Q4); Mathematics (miscellaneous) (Q4)"
19629;29167;Australian Journal of French Studies;49468;0,147;Q1;2019;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Linguistics and Language (Q2)"
19630;21100831445;Brazilian Dental Science;21786011;0,147;Q4;2019;Dentistry (miscellaneous) (Q4)
19631;12100157018;Cuadernos de Economia (Colombia);22484337, 01214772;0,147;Q3;2019;"Arts and Humanities (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Economics, Econometrics and Finance (miscellaneous) (Q4)"
19632;18725;Cuadernos de Economia (Spain);2100266;0,147;Q4;2019;Economics, Econometrics and Finance (miscellaneous) (Q4)
19633;19900192456;Culture, Theory and Critique;14735776, 14735784;0,147;Q2;2019;"Cultural Studies (Q2); Sociology and Political Science (Q3)"
19634;21100912972;Cutter business technology journal;24753718, 24753742;0,147;Q4;2019;"Business and International Management (Q4); Computer Science Applications (Q4); Management of Technology and Innovation (Q4); Software (Q4); Strategy and Management (Q4)"
19635;96848;Dianbo Kexue Xuebao/Chinese Journal of Radio Science;10050388;0,147;Q4;2019;Electrical and Electronic Engineering (Q4)
19636;12578;Douleurs;16245687;0,147;Q4;2019;"Anesthesiology and Pain Medicine (Q4); Neurology (clinical) (Q4)"
19637;38677;Ernahrungs Umschau;3402371;0,147;Q4;2019;"Medicine (miscellaneous) (Q4); Nutrition and Dietetics (Q4)"
19638;5800205583;Fascism;22116249, 22116257;0,147;Q2;2019;"History (Q2); Sociology and Political Science (Q3)"
19639;16355;Fizjoterapia Polska;16420136, 20844328;0,147;Q4;2019;Physical Therapy, Sports Therapy and Rehabilitation (Q4)
19640;21100207633;Ge-Conservacion;19898568;0,147;Q1;2019;"Visual Arts and Performing Arts (Q1); Conservation (Q2); Museology (Q3)"
19641;19900191712;General Anthropology;15371727, 19393466;0,147;Q3;2019;Anthropology (Q3)
19642;600147001;Gerokomos;1134928X;0,147;Q4;2019;Geriatrics and Gerontology (Q4)
19643;23440;Indian Journal of Physiology and Pharmacology;195499;0,147;Q4;2019;"Pharmacology (Q4); Physiology (Q4); Physiology (medical) (Q4)"
19644;20400195003;International Journal of Advanced Intelligence Paradigms;17550386, 17550394;0,147;Q3;2019;"Engineering (miscellaneous) (Q3); Applied Mathematics (Q4); Computer Science (miscellaneous) (Q4)"
19645;26677;International Journal of Energy Technology and Policy;1741508X, 14728923;0,147;Q4;2019;"Energy Engineering and Power Technology (Q4); Fuel Technology (Q4); Geography, Planning and Development (Q4)"
19646;5800207558;International Journal of English Studies;15787044;0,147;Q1;2019;"Literature and Literary Theory (Q1); Cultural Studies (Q2); Linguistics and Language (Q2); Education (Q4)"
19647;21100869464;International Journal of Image and Graphics;02194678, 17936756;0,147;Q4;2019;"Computer Graphics and Computer-Aided Design (Q4); Computer Science Applications (Q4); Computer Vision and Pattern Recognition (Q4)"
19648;21100219935;International Journal of Operations and Quantitative Management;10821910;0,147;Q4;2019;"Business and International Management (Q4); Information Systems and Management (Q4); Management of Technology and Innovation (Q4); Management Science and Operations Research (Q4); Strategy and Management (Q4)"
19649;4700151732;International Journal of Risk Assessment and Management;14668297, 17415241;0,147;Q4;2019;"Business and International Management (Q4); Management Science and Operations Research (Q4); Statistics, Probability and Uncertainty (Q4)"
19650;20500195102;Investigaciones de Historia Economica;23403373, 16986989;0,147;Q2;2019;"History (Q2); Economics and Econometrics (Q4)"
19651;21100217007;Iranian Journal of Information Processing Management;22518231, 22518223;0,147;Q4;2019;Computer Science (miscellaneous) (Q4)
19652;20000195046;Journal of Landscape Architecture;2164604X, 18626033;0,147;Q4;2019;Geography, Planning and Development (Q4)
19653;6000169412;Journal of the Southwest;8948410;0,147;Q1;2019;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Anthropology (Q3)"
19654;21100872186;Journal of the Turkish Chemical Society, Section A: Chemistry;21490120;0,147;Q4;2019;Chemistry (miscellaneous) (Q4)
19655;19700201334;Journal of Transatlantic Studies;17541018, 14794012;0,147;Q2;2019;"History (Q2); Political Science and International Relations (Q3)"
19656;12473;Journal of UOEH;0387821X;0,147;Q4;2019;"Medicine (miscellaneous) (Q4); Public Health, Environmental and Occupational Health (Q4)"
19657;5200152804;Journal of Water Chemistry and Technology (discontinued);1063455X;0,147;Q4;2019;"Chemistry (miscellaneous) (Q4); Water Science and Technology (Q4)"
19658;21100868416;Laboratorium: Russian Review of Social Research;20781938, 20768214;0,147;Q3;2019;Social Sciences (miscellaneous) (Q3)
19659;11200153522;Law, Culture and the Humanities;17439752, 17438721;0,147;Q2;2019;"Cultural Studies (Q2); Arts and Humanities (miscellaneous) (Q3); Law (Q3)"
19660;19306;Lazaroa;19883307, 02109778;0,147;Q4;2019;Plant Science (Q4)
19661;5700167337;Medijska Istrazivanja;13306928;0,147;Q3;2019;"Communication (Q3); Sociology and Political Science (Q3)"
19662;19900191874;Musica Hodie;16763939;0,147;Q2;2019;Music (Q2)
19663;21818;Nuncius / Istituto e museo di storia della scienza;03947394, 18253911;0,147;Q3;2019;History and Philosophy of Science (Q3)
19664;9000153103;Optica Pura y Aplicada;303917;0,147;Q3;2019;"Engineering (miscellaneous) (Q3); Atomic and Molecular Physics, and Optics (Q4); Electronic, Optical and Magnetic Materials (Q4); Mechanical Engineering (Q4)"
19665;21100858516;Philippine Journal of Systematic Biology;25080342, 19086865;0,147;Q4;2019;"Ecology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)"
19666;73467;RA'E GA - O Espaco Geografico em Analise;15164136;0,147;Q4;2019;Geography, Planning and Development (Q4)
19667;21100916460;Renewable Energy and Power Quality Journal;2172038X;0,147;Q4;2019;"Electrical and Electronic Engineering (Q4); Energy Engineering and Power Technology (Q4); Renewable Energy, Sustainability and the Environment (Q4)"
19668;21100812552;Revista de Humanidades (SPAIN);23408995, 11305029;0,147;Q3;2019;Arts and Humanities (miscellaneous) (Q3)
19669;24197;Scientific American;368733;0,147;Q3;2019;Multidisciplinary (Q3)
19670;27889;Stanovnistvo;0038982X, 22173986;0,147;Q3;2019;Social Sciences (miscellaneous) (Q3)
19671;20600195014;Studia Linguistica Universitatis Iagellonicae Cracoviensis;18971059;0,147;Q2;2019;Linguistics and Language (Q2)
19672;25375;Techniques in Gastrointestinal Endoscopy;10962883;0,147;Q4;2019;"Gastroenterology (Q4); Radiology, Nuclear Medicine and Imaging (Q4)"
19673;21100808441;Teorie Vedy/ Theory of Science;12100250, 18046347;0,147;Q3;2019;History and Philosophy of Science (Q3)
19674;21100792107;Treatises and Documents, Journal of Ethnic Studies;18545181, 03540286;0,147;Q2;2019;"Cultural Studies (Q2); Anthropology (Q3); Demography (Q4)"
19675;31602;Working Paper of the Helen Kellogg Institute for International Studies;-;0,147;Q4;2019;"Development (Q4); Geography, Planning and Development (Q4)"
19676;21100224404;World Literature Studies;13379275, 13379690;0,147;Q1;2019;Literature and Literary Theory (Q1)
19677;26737;Zeitschrift fur Romanische Philologie;498661;0,147;Q1;2019;"Literature and Literary Theory (Q1); Linguistics and Language (Q2)"
19678;26726;Zhonghua nei ke za zhi [Chinese journal of internal medicine];5781426;0,147;Q4;2019;Medicine (miscellaneous) (Q4)
19679;20300195056;Ancient Near Eastern Studies;13784641, 17831326;0,146;Q1;2019;"Classics (Q1); Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); History (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3)"
19680;19812;Archivos de Medicina del Deporte;2128799;0,146;Q4;2019;"Orthopedics and Sports Medicine (Q4); Physical Therapy, Sports Therapy and Rehabilitation (Q4); Sports Science (Q4)"
19681;19700176307;Asian Ethnology;18826865;0,146;Q1;2019;"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Religious Studies (Q2); Anthropology (Q3)"
19682;36166;Cahiers d'Etudes Africaines;80055;0,146;Q2;2019;"History (Q2); Development (Q4); Geography, Planning and Development (Q4)"
19683;21100202145;Enfermeria Global;16956141;0,146;Q4;2019;Nursing (miscellaneous) (Q4)
19684;21566;Environnement, Risques et Sante (discontinued);16350421;0,146;Q4;2019;"Health, Toxicology and Mutagenesis (Q4); Public Health, Environmental and Occupational Health (Q4)"
19685;21100245722;European Food and Feed Law Review;21908214, 18622720;0,146;Q3;2019;"Law (Q3); Food Science (Q4)"
19686;21100364441;gis.Science - Die Zeitschrift fur Geoinformatik;18699391;0,146;Q4;2019;"Geography, Planning and Development (Q4); Information Systems (Q4)"
19687;21100905275;History of Economic Thought and Policy;22409971, 2280188X;0,146;Q2;2019;"History (Q2); Economics and Econometrics (Q4); Public Administration (Q4)"
19688;22382;Huazhong Keji Daxue Xuebao (Ziran Kexue Ban)/Journal of Huazhong University of Science and Technology (Natural Science Edition);16714512;0,146;Q4;2019;Computer Science (miscellaneous) (Q4)
19689;21100241782;Ibersid;2174081X, 18880967;0,146;Q3;2019;"Communication (Q3); Library and Information Sciences (Q3); Computer Networks and Communications (Q4); Information Systems (Q4)"
19690;19700187701;Indian Journal of Natural Products and Resources;09760512, 09760504;0,146;Q4;2019;"Agronomy and Crop Science (Q4); Food Science (Q4); Plant Science (Q4)"
19691;21100201515;Instrumentation Mesure Metrologie;16314670;0,146;Q3;2019;"Engineering (miscellaneous) (Q3); Instrumentation (Q4)"
19692;17600155122;International Journal of Clinical and Experimental Medicine (discontinued);19405901;0,146;Q4;2019;"Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Medicine (miscellaneous) (Q4)"
19693;19600161802;International Journal of Computational Biology and Drug Design;17560764, 17560756;0,146;Q4;2019;"Computer Science Applications (Q4); Drug Discovery (Q4)"
19694;21100199112;International Journal of Security and its Applications (discontinued);17389976;0,146;Q4;2019;Computer Science (miscellaneous) (Q4)
19695;29241;Irish Geography;19394055, 00750778;0,146;Q4;2019;"Earth and Planetary Sciences (miscellaneous) (Q4); Geography, Planning and Development (Q4)"
19696;21100202140;Italian Journal of Linguistics;11202726;0,146;Q2;2019;Linguistics and Language (Q2)
19697;20000195060;JASSA;3135934;0,146;Q4;2019;Finance (Q4)
19698;21100789026;Journal for the Study of Spirituality;20440251, 20440243;0,146;Q2;2019;Religious Studies (Q2)
19699;88934;Journal of Cases on Information Technology;15487717, 15487725;0,146;Q4;2019;"Computer Science Applications (Q4); Information Systems (Q4); Information Systems and Management (Q4); Strategy and Management (Q4)"
19700;21100216301;Journal of Chinese Soil and Water Conservation;2556073;0,146;Q4;2019;"Earth-Surface Processes (Q4); Geotechnical Engineering and Engineering Geology (Q4); Soil Science (Q4); Water Science and Technology (Q4)"
19701;21100388416;Journal of Dance and Somatic Practices;17571871, 1757188X;0,146;Q1;2019;Visual Arts and Performing Arts (Q1)
19702;4800152306;Journal of Digital Information Management (discontinued);9727272;0,146;Q3;2019;"Library and Information Sciences (Q3); Information Systems (Q4); Management Information Systems (Q4)"
19703;17500155001;Journal of Engineering Research;17266009, 17266742;0,146;Q3;2019;Engineering (miscellaneous) (Q3)
19704;19700200708;Journal of Global Pharma Technology (discontinued);9758542;0,146;Q3;2019;Pharmaceutical Science (Q3)
19705;21100255429;Journal of Pediatric Surgery Case Reports;22135766;0,146;Q4;2019;"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)"
19706;21100237602;Journal of Pharmacy and Nutrition Sciences (discontinued);19275951, 22233806;0,146;Q3;2019;"Pharmacology, Toxicology and Pharmaceutics (miscellaneous) (Q3); Health (social science) (Q4); Medicine (miscellaneous) (Q4); Nutrition and Dietetics (Q4)"
19707;5800207565;Journal of Pidgin and Creole Languages;9209034;0,146;Q3;2019;Linguistics and Language (Q3)
19708;19700182674;Journal of Speculative Philosophy;0891625X, 15279383;0,146;Q2;2019;Philosophy (Q2)
19709;19600157215;Kardiologe;18649718, 18649726;0,146;Q4;2019;Cardiology and Cardiovascular Medicine (Q4)
19710;12377;Keikinzoku/Journal of Japan Institute of Light Metals;4515994;0,146;Q4;2019;"Materials Chemistry (Q4); Mechanical Engineering (Q4); Mechanics of Materials (Q4); Metals and Alloys (Q4)"
19711;21100463101;Melanoma Management;20450893, 20450885;0,146;Q4;2019;"Dermatology (Q4); Oncology (Q4)"
19712;19700175855;Meme Sagligi Dergisi / Journal of Breast Health;13060945;0,146;Q4;2019;"Internal Medicine (Q4); Oncology (Q4)"
19713;5800224473;Minnesota Review;265667;0,146;Q1;2019;Literature and Literary Theory (Q1)
19714;19081;Missouri Medicine;266620;0,146;Q4;2019;Medicine (miscellaneous) (Q4)
19715;67906;Oceanologia et Limnologia Sinica;0029814X;0,146;Q4;2019;"Aquatic Science (Q4); Oceanography (Q4); Water Science and Technology (Q4)"
19716;21100877310;Onkopediatria;23119977;0,146;Q4;2019;"Oncology (Q4); Pediatrics, Perinatology and Child Health (Q4)"
19717;12100156062;Photographies;17540771, 17540763;0,146;Q1;2019;"Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Communication (Q3)"
19718;18200156705;Polish Journal of Natural Sciences;16439953;0,146;Q4;2019;"Agricultural and Biological Sciences (miscellaneous) (Q4); Ecology (Q4)"
19719;6500153199;Popular Music;14740095, 02611430;0,146;Q2;2019;"Cultural Studies (Q2); Music (Q2)"
19720;21100874702;Punjab University Journal of Zoology;23138556, 10161597;0,146;Q4;2019;Animal Science and Zoology (Q4)
19721;21100815316;Rational Pharmacotherapy in Cardiology;18196446, 22253653;0,146;Q4;2019;"Cardiology and Cardiovascular Medicine (Q4); Pharmacology (medical) (Q4)"
19722;20000195045;Revista Colombiana de Antropologia;4866525;0,146;Q3;2019;Anthropology (Q3)
19723;21100890940;Rural China;22136746, 22136738;0,146;Q2;2019;"Cultural Studies (Q2); History (Q2); Anthropology (Q3); Geography, Planning and Development (Q4)"
19724;21100812121;Serbian Journal of Electrical Engineering;14514869, 22177183;0,146;Q4;2019;"Computer Networks and Communications (Q4); Control and Systems Engineering (Q4); Electrical and Electronic Engineering (Q4); Energy Engineering and Power Technology (Q4); Hardware and Architecture (Q4); Mechanical Engineering (Q4)"
19725;21100847471;South Asian Journal of Business and Management Cases;23210303, 22779779;0,146;Q4;2019;"Business and International Management (Q4); Management of Technology and Innovation (Q4); Strategy and Management (Q4)"
19726;17633;Studies in Eighteenth Century Culture;3602370;0,146;Q2;2019;"Cultural Studies (Q2); Arts and Humanities (miscellaneous) (Q3)"
19727;70859;Tribologia: Finnish Journal of Tribology;7802285;0,146;Q4;2019;"Mechanical Engineering (Q4); Mechanics of Materials (Q4); Surfaces and Interfaces (Q4); Surfaces, Coatings and Films (Q4)"
19728;21100299415;Voprosy Prakticheskoi Pediatrii;18177646, 24149705;0,146;Q4;2019;Pediatrics, Perinatology and Child Health (Q4)
19729;145368;Zeitschrift fur Epileptologie;16100646, 16176782;0,146;Q4;2019;"Neurology (clinical) (Q4); Pediatrics, Perinatology and Child Health (Q4)"
19730;23668;Acadiensis;17127432, 00445851;0,145;Q2;2019;History (Q2)
19731;21100211112;Activitas Nervosa Superior Rediviva;1337933X, 13384015;0,145;Q4;2019;Neuroscience (miscellaneous) (Q4)
19732;21100900373;Asian International Studies Review;12268240;0,145;Q2;2019;"Cultural Studies (Q2); History (Q2); Sociology and Political Science (Q3); Business and International Management (Q4); Industrial Relations (Q4)"
19733;24473;Cadernos do Laboratorio Xeoloxico de Laxe;2134497;0,145;Q4;2019;Earth and Planetary Sciences (miscellaneous) (Q4)
19734;21030;Cirugia y Cirujanos;97411;0,145;Q4;2019;Surgery (Q4)
19735;21100275828;Comptabilite Controle Audit;12622788;0,145;Q4;2019;"Accounting (Q4); Finance (Q4)"
19736;21100265048;Contemporary Engineering Sciences (discontinued);13147641, 13136569;0,145;Q3;2019;"Engineering (miscellaneous) (Q3); Social Sciences (miscellaneous) (Q3); Computer Networks and Communications (Q4); Fluid Flow and Transfer Processes (Q4); Health, Toxicology and Mutagenesis (Q4); Materials Science (miscellaneous) (Q4)"
19737;21100823440;Corvinus Journal of Sociology and Social Policy;2062087X, 20615558;0,145;Q3;2019;"Social Sciences (miscellaneous) (Q3); Sociology and Political Science (Q3); Economics, Econometrics and Finance (miscellaneous) (Q4)"
19738;23474;Environmental Ethics;1634275;0,145;Q2;2019;"Philosophy (Q2); Environmental Science (miscellaneous) (Q3)"
19739;19900191978;European Journal of Psychotherapy and Counselling;14695901, 13642537;0,145;Q4;2019;"Clinical Psychology (Q4); Psychiatry and Mental Health (Q4)"
19740;16000154789;Exemplaria;10412573, 17533074;0,145;Q1;2019;"Literature and Literary Theory (Q1); Cultural Studies (Q2); Linguistics and Language (Q3)"
19741;28756;Geographische Rundschau;167460;0,145;Q3;2019;"Energy (miscellaneous) (Q3); Atmospheric Science (Q4); Geography, Planning and Development (Q4); Water Science and Technology (Q4)"
19742;12732;Ginecologia y Obstetricia de Mexico;3009041;0,145;Q4;2019;"Medicine (miscellaneous) (Q4); Obstetrics and Gynecology (Q4)"
19743;19900193573;Hong Kong Journal of Radiology;22236619, 23074620;0,145;Q4;2019;Radiology, Nuclear Medicine and Imaging (Q4)
19744;21100855883;International Journal of Electrical and Computer Engineering Systems;18477003, 18476996;0,145;Q4;2019;"Computer Networks and Communications (Q4); Electrical and Electronic Engineering (Q4); Hardware and Architecture (Q4)"
19745;21100828027;International Journal of Engineering Research and Technology (discontinued);9743154;0,145;Q3;2019;"Engineering (miscellaneous) (Q3); Artificial Intelligence (Q4); Chemical Engineering (miscellaneous) (Q4); Computer Networks and Communications (Q4); Energy Engineering and Power Technology (Q4); Environmental Engineering (Q4); Hardware and Architecture (Q4); Software (Q4)"
19746;19700188346;International Journal of Infertility and Fetal Medicine;22293817, 22293833;0,145;Q4;2019;Reproductive Medicine (Q4)
19747;4500151510;International Journal of Six Sigma and Competitive Advantage;14792753, 14792494;0,145;Q3;2019;"Industrial and Manufacturing Engineering (Q3); Strategy and Management (Q4)"
19748;38604;Japanese Journal of Crop Science;13490990;0,145;Q4;2019;"Agronomy and Crop Science (Q4); Food Science (Q4); Genetics (Q4)"
19749;14500154713;Journal for Studies in Economics and Econometrics;3796205;0,145;Q4;2019;Economics and Econometrics (Q4)
19750;21100820896;Journal of Advanced Pharmacy Education and Research;22493379;0,145;Q3;2019;"Pharmaceutical Science (Q3); Pharmacy (Q3); Education (Q4)"
19751;21100200803;Journal of Aesthetics and Culture;20004214;0,145;Q1;2019;"Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Philosophy (Q2)"
19752;21100915395;Journal of Asian Sociology;26718200, 26714574;0,145;Q3;2019;Social Sciences (miscellaneous) (Q3)
19753;21100840441;Journal of Eastern Mediterranean Archaeology and Heritage Studies;21663548, 21663556;0,145;Q2;2019;"Conservation (Q2); Archeology (Q3); Archeology (arts and humanities) (Q3)"
19754;19216;Journal of Japanese Botany (discontinued);222062;0,145;Q4;2019;"Ecology, Evolution, Behavior and Systematics (Q4); Plant Science (Q4)"
19755;5600153252;Journal of Latin American Cultural Studies;13569325, 14699575;0,145;Q2;2019;"Cultural Studies (Q2); History (Q2)"
19756;21702;Journal of Long-Term Effects of Medical Implants;10506934, 19404379;0,145;Q4;2019;"Biomedical Engineering (Q4); Dentistry (miscellaneous) (Q4)"
19757;21100244634;Journal of Manufacturing Technology Research (discontinued);19438095;0,145;Q3;2019;Industrial and Manufacturing Engineering (Q3)
19758;144663;Journal of Radiology Nursing;15460843;0,145;Q3;2019;"Advanced and Specialized Nursing (Q3); Radiological and Ultrasound Technology (Q4)"
19759;21100812611;Journal of the Belgian Society of Radiology;25148281;0,145;Q4;2019;Radiology, Nuclear Medicine and Imaging (Q4)
19760;21100940434;Modern American History;25150456, 23971851;0,145;Q2;2019;History (Q2)
19761;27358;New Review of Information Networking;13614576, 17407869;0,145;Q4;2019;"Computer Networks and Communications (Q4); Education (Q4); Human-Computer Interaction (Q4); Information Systems (Q4)"
19762;21100793925;Nordic Journal of Human Rights;1891814X, 18918131;0,145;Q3;2019;"Law (Q3); Political Science and International Relations (Q3); Sociology and Political Science (Q3)"
19763;29738;Nursing older people;14720795;0,145;Q4;2019;Gerontology (Q4)
19764;11700154379;Open Medicine;19112092;0,145;Q4;2019;Medicine (miscellaneous) (Q4)
19765;15321;Paedagogica Historica;1477674X, 00309230;0,145;Q2;2019;"History (Q2); Education (Q4)"
19766;86539;Research Report - University of Sydney, Department of Civil Engineering;14412713;0,145;Q4;2019;Civil and Structural Engineering (Q4)
19767;12013;Revue des Etudes Juives;1783175X, 04848616;0,145;Q1;2019;"Literature and Literary Theory (Q1); Cultural Studies (Q2); History (Q2); Religious Studies (Q2)"
19768;21100197714;RISTI - Revista Iberica de Sistemas e Tecnologias de Informacao;16469895;0,145;Q4;2019;Computer Science (miscellaneous) (Q4)
19769;21100847298;Sagvntvm;2174517X, 02103729;0,145;Q3;2019;"Archeology (Q3); Archeology (arts and humanities) (Q3)"
19770;21100203918;Social Evolution and History;16814363;0,145;Q2;2019;"History (Q2); Anthropology (Q3); Sociology and Political Science (Q3)"
19771;25974;Social History;03071022, 14701200;0,145;Q2;2019;History (Q2)
19772;19600157014;Soviet and Post Soviet Review;18763324, 10751262;0,145;Q2;2019;"History (Q2); Sociology and Political Science (Q3)"
19773;21100818506;Sprawozdania Archeologiczne;813834;0,145;Q3;2019;"Archeology (Q3); Archeology (arts and humanities) (Q3)"
19774;4000151826;Vascular Disease Management;15538036;0,145;Q4;2019;Cardiology and Cardiovascular Medicine (Q4)
19775;20828;Vojnosanitetski Pregled;24060720, 00428450;0,145;Q4;2019;"Medicine (miscellaneous) (Q4); Pharmacology (medical) (Q4)"
19776;21464;Acta Academiae Medicinae Sinicae;1000503X;0,144;Q4;2019;Medicine (miscellaneous) (Q4)
19777;144841;Acta Angiologica;1234950X, 16443276;0,144;Q4;2019;Cardiology and Cardiovascular Medicine (Q4)
19778;69489;Acta Arachnologica;15202;0,144;Q4;2019;Ecology, Evolution, Behavior and Systematics (Q4)
19779;5700162519;American Nineteenth Century History;17437903, 14664658;0,144;Q2;2019;History (Q2)
19780;19400158801;Asian Academy of Management Journal of Accounting and Finance;18234992, 19858299;0,144;Q4;2019;"Accounting (Q4); Finance (Q4)"
19781;21100454974;Bakhtiniana;21764573;0,144;Q1;2019;"Literature and Literary Theory (Q1); Philosophy (Q2); Linguistics and Language (Q3)"
19782;19472;Beijing Daxue Xuebao (Ziran Kexue Ban)/Acta Scientiarum Naturalium Universitatis Pekinensis;4798023;0,144;Q3;2019;Multidisciplinary (Q3)
19783;15513;Biotechnology Law Report;0730031X, 15578704;0,144;Q4;2019;"Biotechnology (Q4); Management, Monitoring, Policy and Law (Q4)"
19784;21100857559;BRICS Law Journal;24122343, 24099058;0,144;Q3;2019;Law (Q3)
19785;20286;Central European History;00089389, 15691616;0,144;Q2;2019;History (Q2)
19786;20454;CEPAL Review;16840348, 02512920;0,144;Q4;2019;"Development (Q4); Economics, Econometrics and Finance (miscellaneous) (Q4)"
19787;22934;Chinese Pharmaceutical Journal;10012494;0,144;Q3;2019;"Pharmaceutical Science (Q3); Pharmacology (Q4)"
19788;21100853871;Current Metabolomics;22132368, 2213235X;0,144;Q4;2019;"Analytical Chemistry (Q4); Biochemistry, Genetics and Molecular Biology (miscellaneous) (Q4); Biochemistry (medical) (Q4); Drug Discovery (Q4); Organic Chemistry (Q4)"
19789;13480;Current Research in Social Psychology;10887423;0,144;Q4;2019;Social Psychology (Q4)
19790;21100847373;Digital Icons;20437633;0,144;Q1;2019;"Visual Arts and Performing Arts (Q1); Cultural Studies (Q2); Communication (Q3); Linguistics and Language (Q3)"
19791;16066;Electrical Engineering in Japan (English translation of Denki Gakkai Ronbunshi);04247760, 15206416;0,144;Q4;2019;"Electrical and Electronic Engineering (Q4); Energy Engineering and Power Technology (Q4)"
19792;20100195005;Estetika : The Central European Journal of Aesthetics;141291;0,144;Q1;2019;"Literature and Literary Theory (Q1); Visual Arts and Performing Arts (Q1); Philosophy (Q2)"
19793;22946;Forest Research;10011498;0,144;Q4;2019;"Ecology (Q4); Forestry (Q4); Plant Science (Q4)"
19794;21100466423;Global and Stochastic Analysis;22489444;0,144;Q4;2019;"Discrete Mathematics and Combinatorics (Q4); Statistics and Probability (Q4)"
19795;19700200818;Hematologia;20813287, 20810768;0,144;Q4;2019;"Hematology (Q4); Oncology (Q4)"
19796;16800154746;Histoire de l'Education;2216280;0,144;Q3;2019;"History and Philosophy of Science (Q3); Education (Q4)"
19797;26797;History of Religions;15456935, 00182710;0,144;Q2;2019;"History (Q2); Religious Studies (Q2)"
19798;21100787317;Infektsionnye Bolezni;17299225, 24149691;0,144;Q4;2019;"Epidemiology (Q4); Infectious Diseases (Q4); Virology (Q4)"
19799;145041;Informatik-Spektrum;1706012;0,144;Q4;2019;"Computer Science Applications (Q4); Information Systems (Q4)"
19800;21100198552;International Journal of Applied Cryptography;17530571, 17530563;0,144;Q4;2019;"Applied Mathematics (Q4); Computational Mathematics (Q4); Computational Theory and Mathematics (Q4); Computer Networks and Communications (Q4)"
19801;21100211363;International Journal of Aquatic Research and Education;19329997, 19329253;0,144;Q4;2019;Aquatic Science (Q4)
19802;12100154404;International Journal of Dynamical Systems and Differential Equations;17523591, 17523583;0,144;Q3;2019;"Engineering (miscellaneous) (Q3); Control and Optimization (Q4); Discrete Mathematics and Combinatorics (Q4)"
19803;21100207616;International Journal of Sociotechnology and Knowledge Development;19416253, 19416261;0,144;Q4;2019;"Computer Science Applications (Q4); Information Systems and Management (Q4)"
